,city,month,temperature_2m_mean_max,temperature_2m_mean_mean,temperature_2m_mean_min,temperature_2m_mean_std,precipitation_sum_max,precipitation_sum_mean,precipitation_sum_min,precipitation_sum_std,wind_speed_10m_max_max,wind_speed_10m_max_mean,wind_speed_10m_max_min,wind_speed_10m_max_std
153,Madrid,2011-10-01,21.2,16.39032258064516,9.3,3.5969760298255795,21.7,1.467741935483871,0.0,5.287872104906609,22.3,11.91935483870968,6.9,4.15599321100173
154,Madrid,2011-11-01,14.0,9.830000000000004,5.6,2.1800268900587696,14.3,2.823333333333333,0.0,4.88909295115745,26.9,12.093333333333335,6.3,5.149484964760927
155,Madrid,2011-12-01,9.2,5.103225806451614,2.2,1.6632265572209821,3.2,0.22580645161290322,0.0,0.6826261748744007,27.7,10.700000000000001,5.6,4.860041152089146
156,Madrid,2012-01-01,6.6,4.316129032258064,1.6,1.1716361136443767,2.2,0.13225806451612904,0.0,0.43542094328300557,20.9,10.19032258064516,4.3,3.9273701836139385
157,Madrid,2012-02-01,10.5,3.8172413793103446,-0.9,3.351339707118978,1.6,0.12758620689655173,0.0,0.39360654005540135,30.9,15.117241379310341,6.3,7.4444163623060104
158,Madrid,2012-03-01,14.5,10.432258064516128,5.1,2.7420657780554416,6.9,0.24516129032258063,0.0,1.2363491172743024,21.7,12.506451612903225,7.6,4.212911541429986
159,Madrid,2012-04-01,14.4,10.22,6.3,2.001447751865703,9.7,1.62,0.0,2.7656015121737862,30.6,17.823333333333334,6.4,5.886787270474116
160,Madrid,2012-05-01,25.8,18.338709677419356,9.0,5.1501894734954385,3.9,0.4129032258064516,0.0,0.9200514244627384,22.2,14.564516129032256,7.9,4.488767342830826
161,Madrid,2012-06-01,30.8,23.826666666666668,18.0,3.196650545906399,1.1,0.07,0.0,0.2261369740544052,25.5,16.283333333333328,7.2,5.270417331727604
162,Madrid,2012-07-01,29.9,25.729032258064517,20.3,2.1446357186224883,1.3,0.07419354838709677,0.0,0.26453448664334095,24.7,15.451612903225806,9.8,3.5618226577359646
163,Madrid,2012-08-01,32.3,26.419354838709676,20.5,2.9155238928694227,1.3,0.04838709677419355,0.0,0.23504746718047612,27.1,16.183870967741935,7.9,4.5178237219700925
164,Madrid,2012-09-01,25.2,20.810000000000002,13.2,3.757782728482683,37.5,1.9033333333333333,0.0,7.024709263014737,30.9,14.643333333333333,6.9,5.058395774955925
165,Madrid,2012-10-01,20.4,13.938709677419356,6.5,3.7753302212614317,19.2,1.832258064516129,0.0,4.4813232492776205,20.4,11.193548387096774,5.8,4.012392094820824
166,Madrid,2012-11-01,12.4,8.816666666666665,3.3,2.5176731640384817,22.3,3.1566666666666667,0.0,6.182716919425241,24.6,13.76,9.0,4.163354085515585
167,Madrid,2012-12-01,10.4,5.548387096774194,2.3,2.7396923145664775,4.8,0.44516129032258067,0.0,1.0850003716366243,27.6,11.419354838709681,5.1,5.45303703482984
168,Madrid,2013-01-01,9.5,5.0,1.3,1.9022793345528062,17.3,1.1645161290322579,0.0,3.1938011195748945,30.5,14.63548387096774,7.1,6.131587526195631
169,Madrid,2013-02-01,8.4,5.028571428571428,1.5,2.190527949699044,9.3,1.1857142857142855,0.0,2.351156419283181,28.5,16.242857142857144,7.3,6.091063798800518
170,Madrid,2013-03-01,11.1,7.583870967741935,3.1,2.0639923730791816,19.1,3.3741935483870975,0.0,4.766407993582833,28.6,18.190322580645162,9.3,5.116206592043866
171,Madrid,2013-04-01,18.5,11.096666666666666,4.8,3.7345990260076745,18.9,1.5533333333333332,0.0,3.7296328129643306,28.8,16.156666666666666,7.4,5.129339766166949
172,Madrid,2013-05-01,18.0,13.47096774193548,7.4,3.063679002809868,9.7,1.1483870967741936,0.0,2.239474784816288,22.5,14.209677419354838,6.7,4.146914904577432
173,Madrid,2013-06-01,26.3,20.5,13.7,3.9318329497611653,1.5,0.15,0.0,0.3441631529697346,24.2,15.296666666666665,8.2,3.801314049871061
174,Madrid,2013-07-01,29.5,26.73225806451613,20.2,2.173075715320598,1.8,0.08064516129032258,0.0,0.337065132023184,21.4,13.329032258064515,7.3,3.6172912101356633
175,Madrid,2013-08-01,29.1,26.090322580645168,20.6,2.4985802420187455,0.3,0.019354838709677424,0.0,0.06541842165990494,22.9,15.264516129032256,8.5,3.741617153682506
176,Madrid,2013-09-01,24.9,21.94666666666667,16.5,2.094118748622755,9.8,0.5666666666666667,0.0,1.9409086626581915,21.5,13.240000000000004,7.4,3.544067408092494
177,Madrid,2013-10-01,19.6,15.209677419354836,8.4,2.605808235296639,18.1,1.9290322580645163,0.0,4.77878600681436,19.2,12.283870967741935,5.7,3.6709759623469385
178,Madrid,2013-11-01,14.8,7.826666666666666,2.3,3.970401988970763,11.0,0.6133333333333334,0.0,2.0424348777586663,24.2,15.04,8.0,4.291097440210291
179,Madrid,2013-12-01,8.0,4.129032258064517,1.7,1.5390892433269525,16.2,1.4870967741935484,0.0,3.732089846675173,33.4,11.96774193548387,5.4,6.836099623653544
180,Madrid,2014-01-01,9.7,6.203225806451615,3.4,1.6650293032391836,14.3,2.396774193548387,0.0,3.8304467860349085,34.4,15.403225806451612,5.4,6.598357566898383
181,Madrid,2014-02-01,10.8,5.789285714285714,1.7,2.181630257860067,14.2,2.164285714285714,0.0,3.5162284388051974,30.0,18.507142857142856,7.5,7.519452726905683
182,Madrid,2014-03-01,13.7,9.509677419354839,6.7,2.0799607109606146,9.3,0.7193548387096775,0.0,1.9189266713171904,31.6,14.780645161290325,6.9,6.151932994587349
183,Madrid,2014-04-01,19.1,14.426666666666668,8.8,3.1103756656727493,12.7,1.3299999999999998,0.0,3.116048558782364,29.6,14.356666666666671,7.0,5.277779270013904
184,Madrid,2014-05-01,23.1,17.438709677419357,11.4,3.070578384100173,9.2,0.45483870967741935,0.0,1.7148058606690573,28.6,15.851612903225808,6.4,5.204412933126523
185,Madrid,2014-06-01,25.8,21.81333333333333,17.1,1.9864599136417898,6.2,0.36000000000000004,0.0,1.185428774456882,26.4,15.416666666666666,7.4,4.2468717357874
186,Madrid,2014-07-01,29.4,24.17741935483871,16.7,3.529939534649223,9.7,0.4451612903225806,0.0,1.8686606093986886,26.5,14.616129032258065,8.2,4.107074934321145
187,Madrid,2014-08-01,27.5,25.187096774193545,22.4,1.57474695014445,1.6,0.05806451612903227,0.0,0.28725620799602936,20.6,13.88709677419355,7.6,3.8257671941266778
188,Madrid,2014-09-01,28.4,20.90333333333334,16.2,3.6729658534921796,4.5,0.5233333333333333,0.0,1.178451155728052,26.0,13.256666666666668,6.0,4.217997836311256
189,Madrid,2014-10-01,19.2,16.19677419354839,11.7,1.8363884612589902,21.8,2.57741935483871,0.0,6.1879296310058,22.8,11.819354838709677,6.3,4.798223237466046
190,Madrid,2014-11-01,15.1,9.876666666666665,6.4,2.1466386447803383,15.8,2.5300000000000002,0.0,3.8977579762447165,26.7,13.936666666666666,6.3,4.773308209655838
191,Madrid,2014-12-01,10.3,5.283870967741937,1.4,1.9087686736381562,21.6,1.2419354838709677,0.0,4.405585408966545,21.2,10.548387096774192,6.2,4.2443586847910595
192,Madrid,2015-01-01,10.5,3.7322580645161296,1.3,1.911960093163417,7.6,0.9129032258064516,0.0,2.0538974228660773,29.4,12.325806451612898,4.6,6.61190682238921
193,Madrid,2015-02-01,9.5,5.021428571428571,0.5,2.6553031692510976,5.2,0.5642857142857143,0.0,1.1598896134304828,29.4,16.710714285714285,6.6,6.43389976123083
194,Madrid,2015-03-01,15.6,9.819354838709677,5.2,2.90016313964562,16.7,1.4967741935483871,0.0,3.51951548473818,30.3,13.619354838709677,6.8,5.7797588966345135
195,Madrid,2015-04-01,16.4,13.370000000000001,8.4,1.8025173967308172,10.1,0.6366666666666667,0.0,1.9425335985792356,24.6,14.146666666666665,8.0,4.156236139895652
196,Madrid,2015-05-01,26.9,19.43870967741935,14.5,3.3244224981546133,2.0,0.11935483870967742,0.0,0.4206497789838238,29.6,15.683870967741935,5.4,4.947665899134901
197,Madrid,2015-06-01,31.3,23.479999999999997,14.2,4.405592057750053,10.6,0.7366666666666666,0.0,2.343955297522035,22.7,13.273333333333332,7.4,4.184942905994869
198,Madrid,2015-07-01,31.6,28.967741935483872,24.2,1.5750951498823162,3.3,0.24838709677419354,0.0,0.6855027195384593,22.3,14.893548387096777,10.6,2.887436635249447
199,Madrid,2015-08-01,29.4,25.34516129032259,19.5,2.6355061132765902,3.3,0.24516129032258063,0.0,0.6893662353579648,24.3,15.306451612903228,6.3,4.369892102700857
200,Madrid,2015-09-01,23.3,19.576666666666668,15.0,2.211674873738551,3.1,0.29333333333333333,0.0,0.8545752457067267,33.4,12.900000000000002,7.7,5.275512722262985
201,Madrid,2015-10-01,18.8,14.767741935483869,11.0,2.1401537478686263,15.9,1.374193548387097,0.0,3.31742548189963,27.9,12.506451612903225,6.5,5.523642245467566
202,Madrid,2015-11-01,14.8,10.486666666666668,4.0,2.9879912908211406,31.1,1.3000000000000003,0.0,5.7144100971684475,23.9,11.183333333333334,5.4,5.237930845308086
203,Madrid,2015-12-01,10.1,7.690322580645161,4.9,1.2461553778748666,1.4,0.12580645161290324,0.0,0.3130151667629796,16.9,8.641935483870967,5.4,3.11242394215488
204,Madrid,2016-01-01,10.8,7.009677419354838,1.9,2.409751693807155,9.3,1.5225806451612904,0.0,2.5926446828697727,31.9,14.725806451612904,5.4,7.8079859862380845
205,Madrid,2016-02-01,11.5,6.655172413793103,1.9,2.4127024277614737,11.4,0.9931034482758619,0.0,2.2222785980807367,31.1,18.406896551724138,7.4,7.660983293587744
206,Madrid,2016-03-01,12.6,7.683870967741935,4.8,2.0078341190104236,12.4,1.058064516129032,0.0,2.470731901488354,25.9,15.496774193548386,7.6,5.37509589811926
207,Madrid,2016-04-01,13.9,10.576666666666664,6.9,1.8779451964632887,21.3,2.6666666666666665,0.0,5.151787994495686,26.8,16.463333333333335,7.4,4.941623587259649
208,Madrid,2016-05-01,19.5,14.764516129032257,10.3,2.6956197045202512,29.9,2.132258064516129,0.0,5.787076815156,25.2,14.406451612903224,6.4,4.961312694833291
209,Madrid,2016-06-01,27.8,22.926666666666666,15.3,3.5582767364741783,1.3,0.11333333333333334,0.0,0.33808113016658103,27.3,14.526666666666666,7.8,4.6739139128109555
210,Madrid,2016-07-01,30.6,27.590322580645157,22.6,2.1706150954218297,2.0,0.13870967741935483,0.0,0.3946960175078526,25.0,15.23225806451613,7.1,3.9179405386651966
211,Madrid,2016-08-01,29.1,26.94193548387097,22.9,1.4943837511492575,0.0,0.0,0.0,0.0,22.5,14.01290322580645,8.2,3.64286900995025
212,Madrid,2016-09-01,30.2,22.456666666666667,14.6,4.559997227262718,9.1,0.31333333333333335,0.0,1.6604389393363337,23.5,12.080000000000002,6.1,4.03710377579667
213,Madrid,2016-10-01,21.6,16.209677419354836,12.0,2.8076508375876177,14.6,2.4612903225806453,0.0,4.281641228886795,23.7,10.370967741935484,5.2,4.045589660225655
214,Madrid,2016-11-01,13.8,8.610000000000001,4.3,2.4708437760241426,27.7,3.4099999999999993,0.0,6.854817082999319,24.1,11.690000000000001,5.9,4.254680992134145
215,Madrid,2016-12-01,10.5,6.612903225806453,1.6,1.9527317507334645,23.7,1.5225806451612904,0.0,4.583645541663634,25.5,9.151612903225804,5.4,4.446637003979669
216,Madrid,2017-01-01,9.6,4.3677419354838705,-0.7,2.454028945329726,14.2,0.7258064516129031,0.0,2.5753922344548448,27.1,14.587096774193549,6.6,5.904955090739973
217,Madrid,2017-02-01,10.9,7.842857142857143,3.6,1.721633283838682,10.2,1.4357142857142855,0.0,2.778250753383727,38.8,19.139285714285712,7.8,9.183372223580257
218,Madrid,2017-03-01,16.3,11.08064516129032,3.3,3.4247549162763664,6.0,0.9580645161290322,0.0,1.7606389358314192,38.0,19.54838709677419,7.6,8.086526694353678
219,Madrid,2017-04-01,20.1,15.40666666666667,9.8,3.352706918023244,12.8,1.1366666666666667,0.0,2.7936483787992747,34.1,19.436666666666667,8.7,5.814161269208811
220,Madrid,2017-05-01,25.7,19.22258064516129,10.9,3.969526393028044,8.9,1.6322580645161293,0.0,2.683081201004322,32.5,18.91612903225806,9.8,6.0006164557870525
221,Madrid,2017-06-01,31.8,26.040000000000003,17.1,4.357126544425572,4.8,0.5666666666666667,0.0,1.1606577604020958,36.9,19.44,13.5,5.21321927146881
222,Madrid,2017-07-01,30.8,26.567741935483873,18.8,3.3978804272442353,22.1,1.2193548387096773,0.0,4.6868197714327025,29.1,19.580645161290327,12.6,3.962357829612625
223,Madrid,2017-08-01,31.3,26.354838709677423,19.1,3.741643017862377,35.7,1.606451612903226,0.0,6.590242053413565,33.5,19.48709677419355,9.2,5.273755267705917
224,Madrid,2017-09-01,25.2,21.016666666666666,15.6,2.3388891164077394,2.4,0.08333333333333333,0.0,0.43792877182871,29.5,17.160000000000004,9.9,5.48154269752846
225,Madrid,2017-10-01,22.9,17.880645161290317,11.9,3.5023248806888936,20.2,0.8612903225806451,0.0,3.7628603853411695,23.1,15.025806451612905,7.8,4.148410759309761
226,Madrid,2017-11-01,14.1,8.963333333333333,3.5,2.6126328817330315,11.0,0.6366666666666666,0.0,2.075054354640534,24.8,13.689999999999998,7.2,5.267817057541401
227,Madrid,2017-12-01,10.3,5.570967741935484,1.6,2.5723132971947122,16.9,0.864516129032258,0.0,3.0543464535092464,39.7,18.380645161290325,7.6,8.577506217032187
228,Madrid,2018-01-01,10.3,5.8677419354838705,2.0,2.3315784491447267,27.6,1.8580645161290326,0.0,5.319196317336444,29.4,16.477419354838705,8.6,5.574807002783107
229,Madrid,2018-02-01,9.4,5.210714285714287,0.6,2.81876506788638,26.1,1.9000000000000001,0.0,5.487156721735666,31.4,19.178571428571427,7.1,5.780193329001627
230,Madrid,2018-03-01,13.0,7.758064516129032,4.2,2.1692969972702194,15.8,3.6419354838709674,0.0,4.77554703278751,41.0,26.38064516129032,12.4,6.993493135519555
231,Madrid,2018-04-01,19.5,12.219999999999999,5.7,4.058231311705919,22.1,2.1966666666666668,0.0,4.436796244988069,35.6,19.910000000000004,8.5,7.365780619725994
232,Madrid,2018-05-01,20.4,16.41935483870968,9.5,2.465687105702142,11.6,1.4677419354838712,0.0,2.7414578964210743,29.1,17.887096774193548,10.8,4.7436794393862565
233,Madrid,2018-06-01,29.0,21.539999999999996,14.7,5.08205768806569,6.3,0.6666666666666666,0.0,1.3370924021749666,23.6,18.543333333333333,11.6,3.052492857268983
234,Madrid,2018-07-01,27.9,25.6,21.6,1.8306647244466514,2.0,0.07419354838709677,0.0,0.36144869800612456,26.6,18.980645161290326,11.5,3.514106748031303
235,Madrid,2018-08-01,31.9,27.038709677419348,23.6,2.2066078671956855,0.3,0.01935483870967742,0.0,0.060107430703752865,29.1,19.212903225806453,11.6,4.9200773662944135
236,Madrid,2018-09-01,27.6,23.479999999999997,19.7,1.8642554213041918,8.5,0.51,0.0,1.683663902900764,21.5,14.446666666666667,6.8,3.462382410136551
237,Madrid,2018-10-01,20.2,14.470967741935485,5.4,3.925658632500377,13.5,2.8709677419354835,0.0,4.253641071551689,26.9,17.274193548387096,7.0,5.606839141734881
238,Madrid,2018-11-01,13.1,9.293333333333333,4.8,2.0679714086820535,15.8,2.1033333333333335,0.0,3.294560127965737,34.9,16.583333333333332,8.0,6.826676039415261
239,Madrid,2018-12-01,8.5,6.2064516129032254,3.0,1.2638395161493587,5.7,0.41612903225806447,0.0,1.2535540871706992,27.4,12.032258064516126,5.5,5.161872211822256
240,Madrid,2019-01-01,10.7,4.532258064516129,1.3,2.5177221314479477,4.7,0.4903225806451614,0.0,1.145528942951589,37.1,16.22258064516129,7.8,7.8739532501118035
241,Madrid,2019-02-01,12.3,8.085714285714285,3.2,2.3951670916295997,7.4,0.275,0.0,1.3975176405167686,38.3,13.471428571428572,7.3,6.995917176672201
242,Madrid,2019-03-01,14.8,11.670967741935486,7.6,1.7773001150409942,8.6,0.3548387096774194,0.0,1.5534560844940595,37.8,19.01935483870968,6.8,6.821408425187998
243,Madrid,2019-04-01,18.0,11.529999999999998,6.2,3.3002768953842185,22.2,2.9166666666666665,0.0,5.6742663711333385,36.9,20.556666666666665,8.4,7.552605548730361
244,Madrid,2019-05-01,23.8,18.225806451612904,13.8,2.811520080186219,0.8,0.1032258064516129,0.0,0.23163746238140026,39.2,22.05806451612904,12.5,6.3948820262012855
245,Madrid,2019-06-01,32.0,23.59666666666667,16.9,4.5222426030587455,0.5,0.02333333333333333,0.0,0.09714309861845773,30.3,20.483333333333327,10.1,5.570493900800051
246,Madrid,2019-07-01,31.4,27.87741935483871,22.9,2.509011714788561,0.1,0.012903225806451613,0.0,0.03407771005482388,27.8,20.425806451612903,12.5,3.807446015545109
247,Madrid,2019-08-01,29.3,25.880645161290317,20.9,2.294401789114642,11.0,0.4064516129032258,0.0,1.9734800875392635,28.8,17.7258064516129,8.2,5.137896310224999
248,Madrid,2019-09-01,26.6,20.286666666666665,16.5,2.547037946095538,19.6,2.443333333333334,0.0,5.554723577549877,31.3,18.366666666666664,7.9,7.159480492294132
249,Madrid,2019-10-01,21.4,15.887096774193548,8.9,4.02200132069296,11.2,1.0999999999999999,0.0,2.6722025871304496,31.1,15.661290322580646,7.6,6.093476151828546
250,Madrid,2019-11-01,16.4,9.309999999999999,4.4,3.155657207903467,10.3,1.3666666666666667,0.0,2.212867282327479,34.8,22.813333333333336,10.7,5.7548620123865
251,Madrid,2019-12-01,12.8,7.5935483870967735,4.0,2.2414185216615192,30.4,2.787096774193548,0.0,7.329199225721906,45.3,18.906451612903226,7.5,11.488456104103545
252,Madrid,2020-01-01,11.1,5.4967741935483865,0.8,2.5711844055438395,12.4,0.9548387096774194,0.0,2.473302611176322,34.7,16.061290322580646,7.4,8.262633858496327
253,Madrid,2020-02-01,12.7,9.582758620689654,6.3,1.5427408275804928,1.1,0.08620689655172416,0.0,0.2837556014941562,33.4,13.817241379310344,6.1,5.707643306849737
254,Madrid,2020-03-01,17.6,10.690322580645162,5.3,3.169895354603963,27.4,2.3483870967741933,0.0,5.203388060853039,41.4,20.54193548387097,11.7,7.455502406211955
255,Madrid,2020-04-01,15.8,12.833333333333334,8.5,1.7564331673207403,20.5,3.4699999999999998,0.0,4.764679675885159,30.9,15.776666666666666,6.6,6.984597998124323
256,Madrid,2020-05-01,24.8,19.125806451612902,12.3,3.8496725178414404,13.1,1.3096774193548386,0.0,2.8013514403717927,33.9,17.90967741935484,8.0,5.844048530411641
257,Madrid,2020-06-01,29.4,22.403333333333332,15.5,4.144666979121011,6.0,0.5266666666666666,0.0,1.5852625874801836,33.2,19.786666666666665,10.4,5.2792197263933085
258,Madrid,2020-07-01,31.8,28.541935483870965,24.5,1.8697190864848097,1.1,0.041935483870967745,0.0,0.19794644654280794,34.3,21.03548387096774,12.9,5.046619223935748
259,Madrid,2020-08-01,31.4,25.70645161290323,17.6,3.7760592760063996,21.3,0.7129032258064515,0.0,3.821757181845709,28.2,18.164516129032258,8.9,3.937050366886084
260,Madrid,2020-09-01,25.5,20.453333333333333,14.2,3.651143735148295,13.2,1.1433333333333333,0.0,3.285252662653401,28.5,17.663333333333338,7.6,5.2791380783774455
261,Madrid,2020-10-01,18.4,13.341935483870964,9.0,2.832404654888185,23.9,1.6580645161290324,0.0,4.74171376849822,39.4,17.79354838709677,7.3,8.479659406834331
262,Madrid,2020-11-01,14.3,10.05,5.9,2.2404971738895134,20.7,3.14,0.0,5.744658688579841,23.5,12.640000000000002,6.2,5.9094080455047155
263,Madrid,2020-12-01,12.7,6.3741935483870975,1.8,2.570469184401359,10.2,1.3290322580645162,0.0,2.267038236464352,34.4,18.970967741935485,6.4,8.303621440808707
264,Rio,2010-01-01,29.9,27.967741935483872,26.0,1.081476489734965,27.7,7.116129032258065,0.0,9.212856841544628,12.9,9.841935483870966,6.1,1.6970119216922406
265,Rio,2010-02-01,30.9,28.50714285714286,24.1,1.9994311360296626,29.6,3.6642857142857146,0.0,7.9214296448966595,15.6,11.328571428571427,6.1,2.435517610641736
266,Rio,2010-03-01,29.8,26.422580645161286,22.0,1.9666739566112383,49.5,7.380645161290322,0.0,10.61553639262877,14.8,9.248387096774193,5.9,1.9240358568630223
267,Rio,2010-04-01,27.3,23.71666666666666,20.1,2.1275019078290134,54.1,6.223333333333334,0.0,11.6573103697839,20.6,10.966666666666665,6.4,3.7752673651227564
268,Rio,2010-05-01,25.2,21.780645161290327,19.9,1.3811636048006068,19.6,1.5483870967741937,0.0,3.933096402559688,18.9,9.909677419354837,6.1,2.645796016162203
269,Rio,2010-06-01,21.9,19.45,16.9,1.369306393762915,12.4,1.5333333333333334,0.0,3.0079587915983863,15.8,9.3,5.0,2.8039381172767066
270,Rio,2010-07-01,23.3,20.738709677419354,19.5,0.889073457540616,15.1,1.7870967741935484,0.0,3.865207362741261,15.9,9.751612903225807,6.4,2.0597525689172693
271,Rio,2010-08-01,24.1,20.348387096774193,16.3,2.212671231451845,6.1,0.7290322580645161,0.0,1.4184953409363266,24.3,11.899999999999997,6.7,3.8307527545727442
272,Rio,2010-09-01,25.3,22.133333333333333,18.8,1.8573866203543261,22.8,2.7233333333333336,0.0,5.558012751616035,22.4,12.476666666666665,7.8,3.161697856110437
273,Rio,2010-10-01,26.0,22.148387096774194,18.2,2.1676209643665314,27.7,3.7483870967741932,0.0,6.621876419250662,19.5,13.383870967741938,8.7,2.6637188007487516
274,Rio,2010-11-01,28.6,23.750000000000004,20.2,2.135536757206326,38.7,7.4766666666666675,0.0,9.388278948198943,16.9,11.479999999999999,6.2,2.5686975097414106
275,Rio,2010-12-01,28.7,25.938709677419357,23.4,1.440295668570598,42.2,10.412903225806451,0.0,9.960379575614704,16.2,10.706451612903226,7.6,2.1820381120825196
276,Rio,2011-01-01,29.3,26.829032258064515,23.5,1.3912089582774394,35.1,6.793548387096773,0.0,9.822489008524299,16.6,10.85806451612903,5.8,2.072964735758649
277,Rio,2011-02-01,29.9,27.899999999999995,25.8,1.161097820232278,27.8,4.1,0.0,6.864562784491247,15.6,11.910714285714288,7.4,2.3052820644826517
278,Rio,2011-03-01,27.3,24.66129032258064,22.9,1.1265514988538665,54.8,9.293548387096775,0.0,10.60581398679897,14.8,9.600000000000001,4.3,2.88513431229813
279,Rio,2011-04-01,27.2,24.48,21.3,1.4544580694753864,29.4,4.966666666666668,0.0,8.104844585007564,14.9,9.139999999999999,6.1,1.8201174649474952
280,Rio,2011-05-01,25.4,20.980645161290322,17.9,1.91527532482734,10.9,1.7967741935483872,0.0,2.927397464298023,14.4,9.480645161290324,6.0,2.1535117606425573
281,Rio,2011-06-01,21.9,19.52333333333333,16.8,1.2640065837163035,7.7,1.1066666666666667,0.0,2.159331527042145,20.4,9.840000000000002,6.5,3.064546993580302
282,Rio,2011-07-01,21.9,19.916129032258063,16.3,1.562710630964361,14.7,0.8838709677419354,0.0,2.863226242567819,17.9,10.138709677419353,6.7,2.7451384202324953
283,Rio,2011-08-01,24.7,21.32580645161291,15.7,2.022699144202367,11.2,1.538709677419355,0.0,2.9626201713297453,20.9,12.580645161290324,7.6,3.624216637641732
284,Rio,2011-09-01,25.0,20.85333333333334,17.0,1.9128843239416253,16.2,1.1133333333333333,0.0,3.1716125924806144,20.4,13.446666666666669,8.4,2.7709992388323017
285,Rio,2011-10-01,27.1,23.23548387096774,19.1,2.4518766128684337,24.8,4.109677419354839,0.0,6.389645521660268,19.6,12.925806451612901,7.4,2.9243765993154263
286,Rio,2011-11-01,26.1,22.646666666666665,18.8,2.183911917721916,38.3,5.91,0.0,10.528757008209991,23.5,12.896666666666668,6.1,3.337610474300577
287,Rio,2011-12-01,27.9,24.645161290322577,21.4,2.017066964625852,31.2,7.348387096774193,0.0,8.629324846813217,18.1,11.609677419354838,4.9,2.8552121741019154
288,Rio,2012-01-01,28.2,25.077419354838714,21.3,1.8870982446460587,48.1,10.822580645161292,0.0,14.044280204112024,14.8,10.9,5.5,2.1385353243127256
289,Rio,2012-02-01,29.2,26.851724137931036,24.8,1.1706593653807646,28.8,2.8448275862068964,0.0,6.073101479174762,14.2,10.958620689655174,7.1,1.9321559463421223
290,Rio,2012-03-01,30.1,25.87741935483871,21.9,1.8480096820488354,38.4,6.329032258064514,0.0,10.052236684718054,16.1,10.416129032258064,5.8,2.6629678648947994
291,Rio,2012-04-01,27.4,24.363333333333337,22.1,1.4170107763280717,24.5,3.853333333333333,0.0,5.936022895516151,19.7,9.673333333333334,5.8,2.6637973068448777
292,Rio,2012-05-01,24.7,21.180645161290325,19.0,1.6088130935234435,21.6,2.816129032258064,0.0,5.106733905618707,15.3,8.570967741935485,5.4,1.9736925711952704
293,Rio,2012-06-01,24.8,21.706666666666663,19.7,1.335957188384195,15.7,2.8033333333333332,0.0,4.353158451716078,12.8,8.796666666666665,5.7,2.0509851851939493
294,Rio,2012-07-01,23.1,20.735483870967744,17.6,1.7451930909590438,9.5,1.074193548387097,0.0,2.5134263124183676,19.3,10.209677419354836,6.4,3.5007003907513212
295,Rio,2012-08-01,22.9,20.85161290322581,18.7,0.8445397041157727,7.4,0.9451612903225806,0.0,2.2027011765371807,22.6,12.241935483870968,7.4,3.1330256083162795
296,Rio,2012-09-01,29.1,22.776666666666667,17.2,3.1881984247223856,23.2,1.8266666666666664,0.0,4.999581591688851,20.2,13.576666666666666,7.7,2.7763388610298216
297,Rio,2012-10-01,30.0,24.983870967741936,20.3,2.635032798555336,21.4,1.1645161290322579,0.0,3.8694141147462937,18.7,13.270967741935483,7.6,2.6426241438372196
298,Rio,2012-11-01,27.0,23.543333333333337,20.7,1.520363689097591,18.5,5.12,0.0,5.293353021185773,19.4,11.973333333333336,6.6,3.0843244756776755
299,Rio,2012-12-01,31.5,28.112903225806452,24.6,1.6177642876273974,21.9,5.187096774193548,0.0,6.263744457084429,17.5,11.206451612903225,6.2,2.76344416551411
300,Rio,2013-01-01,30.1,25.548387096774196,22.8,2.0548918816232864,160.9,16.68387096774193,0.0,30.007000258541826,17.7,11.229032258064516,4.8,3.0185198965041455
301,Rio,2013-02-01,29.4,27.157142857142862,23.3,1.7091103536805927,44.0,5.282142857142857,0.0,9.742577557316004,14.7,10.321428571428571,7.1,1.682008751211907
302,Rio,2013-03-01,29.2,25.364516129032257,22.4,2.062126473181955,42.4,8.399999999999999,0.4,10.683164325236225,14.1,9.996774193548388,6.4,2.1620181730608006
303,Rio,2013-04-01,26.2,23.009999999999994,20.3,1.7796454509352369,15.7,1.8433333333333333,0.0,3.246184320656816,16.4,9.840000000000002,6.2,2.358784023382708
304,Rio,2013-05-01,25.4,21.806451612903224,19.2,1.8167618599899047,29.9,2.303225806451613,0.0,5.730240476103816,22.8,9.741935483870966,5.2,3.2061164663341417
305,Rio,2013-06-01,23.1,21.529999999999998,20.1,0.7144566297978269,24.6,2.763333333333334,0.0,6.598666706149856,14.3,9.046666666666665,6.1,2.017122110630738
306,Rio,2013-07-01,24.3,19.925806451612903,15.9,2.2259032237027565,24.6,3.0354838709677416,0.0,6.3690160614805995,20.4,9.912903225806456,6.2,2.92867910333696
307,Rio,2013-08-01,24.3,20.674193548387095,17.1,1.9176318280517222,7.4,0.6806451612903226,0.0,1.5559390208356945,16.6,11.267741935483869,7.3,2.629497682926557
308,Rio,2013-09-01,26.2,22.299999999999997,17.9,2.328089345364563,21.4,2.7800000000000002,0.0,5.035419374378073,22.2,12.666666666666664,8.9,3.027498493217921
309,Rio,2013-10-01,26.9,22.583870967741937,18.7,2.2272698944662497,25.2,4.470967741935484,0.0,6.961953439870504,21.4,12.319354838709677,6.2,3.379193133953598
310,Rio,2013-11-01,29.6,23.769999999999996,20.4,2.2164199153994515,54.0,8.226666666666667,0.0,12.152052000221689,18.6,11.916666666666668,5.9,3.1241090684008403
